bin_center,count
127.00029739776951,1
137.00089219330854,0
147.00148698884757,1
157.0020817843866,0
167.00267657992563,0
177.0032713754647,0
187.00386617100372,0
197.00446096654275,0
207.00505576208178,0
217.0056505576208,0
227.00624535315984,0
237.0068401486989,0
247.00743494423793,0
257.00802973977693,0
267.008624535316,0
277.009219330855,0
287.0098141263941,0
297.01040892193305,0
307.01100371747214,0
317.0115985130111,0
327.0121933085502,0
337.0127881040892,0
347.01338289962825,0
357.0139776951673,0
367.0145724907063,0
377.01516728624534,0
387.0157620817844,0
397.01635687732346,0
407.01695167286243,0
417.0175464684015,0
427.0181412639405,0
437.0187360594796,0
447.01933085501855,0
457.01992565055764,0
467.0205204460966,0
477.0211152416357,0
487.02171003717467,0
497.02230483271376,0
507.02289962825273,0
517.0234944237918,0
527.0240892193308,0
537.0246840148699,0
547.025278810409,0
557.0258736059479,0
567.026468401487,0
577.027063197026,1
587.0276579925651,0
597.028252788104,0
607.0288475836431,0
617.0294423791821,0
627.0300371747212,0
637.0306319702602,1
647.0312267657993,1
657.0318215613383,0
667.0324163568773,0
677.0330111524163,0
687.0336059479554,0
697.0342007434945,0
707.0347955390334,0
717.0353903345724,0
727.0359851301115,0
737.0365799256506,2
747.0371747211896,0
757.0377695167285,0
767.0383643122677,0
777.0389591078067,0
787.0395539033457,2
797.0401486988848,0
807.0407434944239,0
817.0413382899628,1
827.0419330855018,2
837.0425278810409,3
847.04312267658,2
857.0437174721189,1
867.0443122676579,0
877.044907063197,2
887.0455018587361,0
897.0460966542751,1
907.046691449814,3
917.0472862453531,3
927.0478810408922,1
937.0484758364312,1
947.0490706319703,1
957.0496654275094,3
967.0502602230483,5
977.0508550185873,3
987.0514498141264,4
997.0520446096655,1
1007.0526394052044,1
1017.0532342007434,2
1027.0538289962824,5
1037.0544237918216,5
1047.0550185873606,7
1057.0556133828995,6
1067.0562081784387,5
1077.0568029739777,5
1087.0573977695167,8
1097.0579925650559,5
1107.0585873605949,6
1117.0591821561338,1
1127.0597769516728,6
1137.0603717472118,9
1147.060966542751,12
1157.06156133829,11
1167.062156133829,9
1177.0627509293681,9
1187.0633457249069,5
1197.063940520446,5
1207.0645353159853,3
1217.065130111524,6
1227.0657249070632,8
1237.0663197026022,8
1247.0669144981412,10
1257.0675092936804,12
1267.0681040892193,5
1277.0686988847583,15
1287.0692936802975,7
1297.0698884758363,8
1307.0704832713755,11
1317.0710780669147,11
1327.0716728624534,10
1337.0722676579926,8
1347.0728624535316,11
1357.0734572490705,12
1367.0740520446097,16
1377.0746468401485,12
1387.0752416356877,17
1397.075836431227,16
1407.0764312267656,12
1417.0770260223048,19
1427.077620817844,18
1437.0782156133828,21
1447.078810408922,17
1457.079405204461,18
1467.08,13
1477.0805947955391,17
1487.0811895910779,27
1497.081784386617,22
1507.0823791821563,27
1517.082973977695,25
1527.0835687732342,23
1537.0841635687732,31
1547.0847583643122,30
1557.0853531598514,34
1567.0859479553903,26
1577.0865427509293,35
1587.0871375464685,30
1597.0877323420073,37
1607.0883271375465,28
1617.0889219330857,39
1627.0895167286244,47
1637.0901115241636,51
1647.0907063197026,39
1657.0913011152415,48
1667.0918959107807,47
1677.0924907063195,41
1687.0930855018587,42
1697.093680297398,65
1707.0942750929366,71
1717.0948698884758,45
1727.0954646840148,59
1737.0960594795538,57
1747.096654275093,65
1757.097249070632,64
1767.097843866171,54
1777.0984386617101,78
1787.0990334572489,75
1797.099628252788,57
1807.1002230483273,74
1817.100817843866,82
1827.1014126394052,76
1837.1020074349442,79
1847.1026022304832,79
1857.1031970260224,76
1867.1037918215611,97
1877.1043866171003,75
1887.1049814126395,84
1897.1055762081783,99
1907.1061710037175,94
1917.1067657992567,102
1927.1073605947954,101
1937.1079553903346,111
1947.1085501858736,102
1957.1091449814126,97
1967.1097397769518,75
1977.1103345724905,102
1987.1109293680297,112
1997.111524163569,106
2007.1121189591076,108
2017.1127137546468,114
2027.1133085501858,103
2037.1139033457248,106
2047.114498141264,125
2057.115092936803,131
2067.115687732342,96
2077.116282527881,98
2087.11687732342,145
2097.117472118959,130
2107.1180669144983,120
2117.118661710037,109
2127.1192565055762,120
2137.119851301115,113
2147.120446096654,129
2157.1210408921934,126
2167.121635687732,127
2177.1222304832713,147
2187.1228252788105,124
2197.1234200743493,119
2207.1240148698885,117
2217.1246096654277,129
2227.1252044609664,127
2237.1257992565056,145
2247.126394052045,150
2257.1269888475836,143
2267.1275836431223,136
2277.128178438662,131
2287.1287732342007,132
2297.1293680297395,131
2307.129962825279,153
2317.130557620818,143
2327.1311524163566,123
2337.131747211896,124
2347.132342007435,164
2357.1329368029737,140
2367.133531598513,136
2377.134126394052,132
2387.134721189591,139
2397.13531598513,138
2407.1359107806693,173
2417.136505576208,154
2427.1371003717472,152
2437.1376951672864,122
2447.138289962825,174
2457.138884758364,147
2467.1394795539036,123
2477.1400743494423,162
2487.140669144981,152
2497.1412639405207,146
2507.1418587360595,148
2517.142453531598,158
2527.143048327138,146
2537.1436431226766,143
2547.1442379182154,121
2557.1448327137546,134
2567.1454275092938,164
2577.1460223048325,146
2587.1466171003717,131
2597.147211895911,149
2607.1478066914497,153
2617.148401486989,126
2627.148996282528,138
2637.149591078067,151
2647.1501858736056,145
2657.150780669145,134
2667.151375464684,140
2677.1519702602227,160
2687.1525650557624,155
2697.153159851301,136
2707.15375464684,135
2717.1543494423795,157
2727.1549442379182,163
2737.155539033457,147
2747.156133828996,128
2757.1567286245354,133
2767.157323420074,144
2777.1579182156133,127
2787.1585130111525,142
2797.1591078066913,132
2807.1597026022305,154
2817.1602973977697,145
2827.1608921933084,124
2837.161486988847,141
2847.162081784387,164
2857.1626765799256,145
2867.1632713754643,153
2877.163866171004,161
2887.1644609665427,144
2897.1650557620815,121
2907.165650557621,150
2917.16624535316,140
2927.1668401486986,157
2937.167434944238,153
2947.168029739777,137
2957.1686245353158,132
2967.169219330855,129
2977.169814126394,152
2987.170408921933,140
2997.171003717472,123
3007.1715985130113,143
3017.17219330855,154
3027.1727881040892,139
3037.1733828996285,178
3047.173977695167,142
3057.174572490706,134
3067.1751672862456,134
3077.1757620817843,132
3087.176356877323,137
3097.1769516728627,144
3107.1775464684015,138
3117.1781412639402,134
3127.1787360594794,161
3137.1793308550186,128
3147.1799256505574,130
3157.1805204460966,146
3167.181115241636,137
3177.1817100371745,135
3187.1823048327137,114
3197.182899628253,135
3207.1834944237917,128
3217.184089219331,136
3227.18468401487,143
3237.185278810409,138
3247.1858736059476,137
3257.186468401487,127
3267.187063197026,135
3277.1876579925647,131
3287.1882527881044,134
3297.188847583643,137
3307.189442379182,155
3317.190037174721,133
3327.1906319702603,138
3337.191226765799,135
3347.191821561338,130
3357.1924163568774,146
3367.193011152416,148
3377.1936059479553,129
3387.1942007434945,134
3397.1947955390333,143
3407.1953903345725,139
3417.1959851301117,114
3427.1965799256504,139
3437.197174721189,140
3447.197769516729,127
3457.1983643122676,144
3467.1989591078063,139
3477.199553903346,134
3487.2001486988847,108
3497.2007434944235,124
3507.201338289963,121
3517.201933085502,128
3527.2025278810406,133
3537.20312267658,141
3547.203717472119,120
3557.2043122676578,117
3567.204907063197,136
3577.205501858736,136
3587.206096654275,127
3597.206691449814,128
3607.2072862453533,138
3617.207881040892,133
3627.208475836431,132
3637.2090706319705,123
3647.209665427509,140
3657.210260223048,138
3667.2108550185876,110
3677.2114498141264,122
3687.212044609665,129
3697.2126394052048,127
3707.2132342007435,114
3717.2138289962822,131
3727.2144237918214,159
3737.2150185873606,137
3747.2156133828994,126
3757.2162081784386,157
3767.216802973978,138
3777.2173977695165,137
3787.2179925650557,125
3797.218587360595,137
3807.2191821561337,125
3817.219776951673,128
3827.220371747212,129
3837.220966542751,145
3847.2215613382896,144
3857.2221561338292,146
3867.222750929368,138
3877.2233457249067,116
3887.2239405204464,142
3897.224535315985,129
3907.225130111524,116
3917.225724907063,140
3927.2263197026023,155
3937.226914498141,114
3947.22750929368,132
3957.2281040892194,118
3967.228698884758,127
3977.2292936802974,113
3987.2298884758366,134
3997.2304832713753,127
4007.2310780669145,135
4017.2316728624537,113
4027.2322676579925,141
4037.232862453531,119
4047.233457249071,102
4057.2340520446096,143
4067.2346468401483,130
4077.235241635688,131
4087.2358364312267,135
4097.2364312267655,130
4107.237026022305,120
4117.237620817843,135
4127.238215613383,162
4137.238810408922,135
4147.23940520446,137
4157.24,131
4167.240594795539,150
4177.241189591077,152
4187.241784386617,144
4197.242379182157,147
4207.242973977694,159
4217.243568773234,140
4227.244163568774,163
4237.244758364312,156
4247.245353159851,132
4257.245947955391,156
4267.246542750929,156
4277.247137546468,170
4287.247732342008,160
4297.248327137546,129
4307.2489219330855,167
4317.249516728625,163
4327.250111524163,169
4337.250706319703,165
4347.251301115242,181
4357.25189591078,165
4367.25249070632,171
4377.253085501859,180
4387.253680297397,172
4397.254275092937,176
4407.254869888476,200
4417.255464684014,220
4427.256059479554,180
4437.256654275093,203
4447.257249070632,167
4457.257843866171,189
4467.25843866171,213
4477.259033457249,187
4487.259628252788,202
4497.260223048327,235
4507.260817843866,229
4517.2614126394055,242
4527.262007434944,227
4537.262602230483,227
4547.263197026023,215
4557.2637918215605,246
4567.2643866171,245
4577.26498141264,242
4587.265576208178,264
4597.266171003717,235
4607.266765799257,257
4617.267360594795,231
4627.2679553903345,229
4637.268550185874,271
4647.269144981412,281
4657.269739776952,254
4667.270334572491,284
4677.270929368029,251
4687.271524163569,303
4697.272118959108,278
4707.272713754646,288
4717.273308550186,278
4727.273903345726,313
4737.274498141263,304
4747.275092936803,309
4757.275687732342,312
4767.2762825278805,310
4777.27687732342,313
4787.277472118959,287
4797.278066914498,314
4807.278661710037,313
4817.279256505576,314
4827.279851301115,341
4837.2804460966545,355
4847.281040892193,387
4857.281635687732,331
4867.282230483272,339
4877.28282527881,327
4887.283420074349,358
4897.284014869889,370
4907.2846096654275,353
4917.285204460966,389
4927.285799256506,390
4937.286394052045,363
4947.286988847583,379
4957.287583643123,390
4967.288178438661,389
4977.288773234201,406
4987.28936802974,417
4997.289962825278,429
5007.290557620818,424
5017.291152416357,364
5027.291747211895,414
5037.292342007435,422
5047.2929368029745,473
5057.293531598512,446
5067.294126394052,469
5077.294721189592,461
5087.2953159851295,454
5097.295910780669,441
5107.296505576209,467
5117.297100371747,457
5127.297695167286,456
5137.298289962826,477
5147.298884758364,467
5157.299479553903,487
5167.300074349442,451
5177.300669144981,448
5187.301263940521,457
5197.301858736059,468
5207.302453531598,468
5217.303048327138,492
5227.3036431226765,496
5237.304237918215,495
5247.304832713755,508
5257.305427509294,504
5267.306022304832,506
5277.306617100372,476
5287.307211895911,515
5297.3078066914495,562
5307.308401486989,533
5317.308996282528,526
5327.309591078067,530
5337.310185873606,556
5347.310780669144,544
5357.311375464684,485
5367.3119702602235,512
5377.312565055761,511
5387.313159851301,567
5397.313754646841,523
