# HV Ramp Log
# Start time: 2025-12-26T15:41:52
# Operator(s): Paolo Soffita, Hemanth Manikantan
# Setup: WGW15-G6, ArDME8020, 160-40ccpm, 1.1 bar
#
timestamp,step,channel,checked,Vgrid,Vanode,Vcathode,Note
2025-12-26T15:41:58,01,CH1,True,0,0,50,
2025-12-26T15:42:04,01,CH2,True,0,0,50,
2025-12-26T15:42:08,01,CH3,True,0,0,50,
2025-12-26T15:42:10,02,CH1,True,50,50,100,
2025-12-26T15:42:13,02,CH2,True,50,50,100,
2025-12-26T15:42:16,02,CH3,True,50,50,100,
2025-12-26T15:42:20,03,CH1,True,100,100,150,
2025-12-26T15:42:23,03,CH2,True,100,100,150,
2025-12-26T15:42:27,03,CH3,True,100,100,150,
2025-12-26T15:43:40,04,CH1,True,150,150,200,
2025-12-26T15:43:43,04,CH2,True,150,150,200,
2025-12-26T15:43:47,04,CH3,True,150,150,200,
2025-12-26T15:43:52,05,CH1,True,200,200,250,
2025-12-26T15:43:55,05,CH2,True,200,200,250,
2025-12-26T15:43:58,05,CH3,True,200,200,250,
2025-12-26T15:44:03,06,CH1,True,250,250,300,
2025-12-26T15:44:06,06,CH2,True,250,250,300,
2025-12-26T15:44:11,06,CH3,True,250,250,300,
2025-12-26T15:44:11,06,CH3,False,250,250,300,
2025-12-26T15:44:17,06,CH3,True,250,250,300,
2025-12-26T15:44:19,07,CH1,True,275,275,325,
2025-12-26T15:44:21,07,CH2,True,275,275,325,
2025-12-26T15:44:25,07,CH3,True,275,275,325,
2025-12-26T15:44:29,08,CH1,True,300,300,350,
2025-12-26T15:44:33,08,CH2,True,300,300,350,
2025-12-26T15:44:37,08,CH3,True,300,300,350,
2025-12-26T15:44:42,09,CH1,True,325,325,375,
2025-12-26T15:44:46,09,CH2,True,325,325,375,
2025-12-26T15:44:50,09,CH3,True,325,325,375,
2025-12-26T15:44:54,10,CH1,True,325,325,425,
2025-12-26T15:45:05,11,CH1,True,325,325,475,
2025-12-26T15:45:18,12,CH1,True,325,325,525,
2025-12-26T15:45:25,13,CH1,True,325,325,575,
2025-12-26T15:45:28,14,CH1,True,325,325,625,
2025-12-26T15:45:31,15,CH1,True,325,325,675,
2025-12-26T15:45:34,16,CH1,True,325,325,725,
2025-12-26T15:45:39,17,CH1,True,325,325,775,
2025-12-26T15:45:43,18,CH1,True,325,325,825,
2025-12-26T15:45:45,19,CH1,True,325,325,875,
2025-12-26T15:45:47,20,CH1,True,325,325,925,
2025-12-26T15:45:53,21,CH1,True,325,325,975,
2025-12-26T15:45:55,22,CH1,True,325,325,1025,
2025-12-26T15:46:03,23,CH1,True,325,325,1075,
2025-12-26T15:46:05,24,CH1,True,325,325,1125,
2025-12-26T15:46:09,25,CH1,True,325,325,1175,
2025-12-26T15:46:13,26,CH1,True,325,325,1225,
2025-12-26T15:46:15,27,CH1,True,325,325,1275,
2025-12-26T15:46:23,28,CH1,True,325,325,1325,
2025-12-26T15:46:32,29,CH2,True,335,335,1325,
2025-12-26T15:46:34,29,CH3,True,335,335,1325,
2025-12-26T15:46:38,30,CH2,True,345,345,1325,
2025-12-26T15:46:41,30,CH3,True,345,345,1325,
2025-12-26T15:46:47,31,CH2,True,355,355,1325,
2025-12-26T15:46:49,31,CH3,True,355,355,1325,
2025-12-26T15:48:29,30,CH2,False,345,345,1325,
2025-12-26T15:48:30,30,CH3,False,345,345,1325,
2025-12-26T15:48:31,29,CH3,False,335,335,1325,
2025-12-26T15:48:32,29,CH2,False,335,335,1325,
2025-12-26T15:48:47,09,CH3,False,325,325,375,
2025-12-26T15:48:47,09,CH2,False,325,325,375,
2025-12-26T15:48:47,10,CH3,False,325,325,425,
2025-12-26T15:48:47,10,CH2,False,325,325,425,
2025-12-26T15:48:47,11,CH3,False,325,325,475,
2025-12-26T15:48:47,11,CH2,False,325,325,475,
2025-12-26T15:48:47,12,CH3,False,325,325,525,
2025-12-26T15:48:47,12,CH2,False,325,325,525,
2025-12-26T15:48:47,13,CH3,False,325,325,575,
2025-12-26T15:48:47,13,CH2,False,325,325,575,
2025-12-26T15:48:47,14,CH3,False,325,325,625,
2025-12-26T15:48:47,14,CH2,False,325,325,625,
2025-12-26T15:48:47,15,CH3,False,325,325,675,
2025-12-26T15:48:47,15,CH2,False,325,325,675,
2025-12-26T15:48:47,16,CH3,False,325,325,725,
2025-12-26T15:48:47,16,CH2,False,325,325,725,
2025-12-26T15:48:47,17,CH3,False,325,325,775,
2025-12-26T15:48:47,17,CH2,False,325,325,775,
2025-12-26T15:48:47,18,CH3,False,325,325,825,
2025-12-26T15:48:47,18,CH2,False,325,325,825,
2025-12-26T15:48:47,19,CH3,False,325,325,875,
2025-12-26T15:48:47,19,CH2,False,325,325,875,
2025-12-26T15:48:47,20,CH3,False,325,325,925,
2025-12-26T15:48:47,20,CH2,False,325,325,925,
2025-12-26T15:48:47,21,CH3,False,325,325,975,
2025-12-26T15:48:47,21,CH2,False,325,325,975,
2025-12-26T15:48:47,22,CH3,False,325,325,1025,
2025-12-26T15:48:47,22,CH2,False,325,325,1025,
2025-12-26T15:48:47,23,CH3,False,325,325,1075,
2025-12-26T15:48:47,23,CH2,False,325,325,1075,
2025-12-26T15:48:47,24,CH3,False,325,325,1125,
2025-12-26T15:48:47,24,CH2,False,325,325,1125,
2025-12-26T15:48:47,25,CH3,False,325,325,1175,
2025-12-26T15:48:47,25,CH2,False,325,325,1175,
2025-12-26T15:48:47,26,CH3,False,325,325,1225,
2025-12-26T15:48:47,26,CH2,False,325,325,1225,
