# HV Ramp Log
# Start time: 2026-02-10T10:26:22
# Operator(s): Paolo Soffitta, Hemanth Manikantan
# Setup: WGW15-G6, ArDME8020, 160-40ccpm, 1.1 bar
#
timestamp,step,channel,checked,Vgrid,Vanode,Vcathode,Note
2026-02-10T10:27:49,01,CH1,True,0,0,50,
2026-02-10T10:27:51,01,CH2,True,0,0,50,
2026-02-10T10:27:52,01,CH3,True,0,0,50,
2026-02-10T10:27:57,02,CH1,True,50,50,100,
2026-02-10T10:28:00,02,CH2,True,50,50,100,
2026-02-10T10:28:04,02,CH3,True,50,50,100,
2026-02-10T10:28:10,03,CH1,True,100,100,150,
2026-02-10T10:28:14,03,CH2,True,100,100,150,
2026-02-10T10:28:16,03,CH3,True,100,100,150,
2026-02-10T10:28:25,04,CH1,True,150,150,200,
2026-02-10T10:28:28,04,CH2,True,150,150,200,
2026-02-10T10:28:33,04,CH3,True,150,150,200,
2026-02-10T10:28:39,05,CH1,True,200,200,250,
2026-02-10T10:28:41,05,CH2,True,200,200,250,
2026-02-10T10:28:45,05,CH3,True,200,200,250,
2026-02-10T10:28:50,06,CH1,True,250,250,300,
2026-02-10T10:28:54,06,CH2,True,250,250,300,
2026-02-10T10:28:58,06,CH3,True,250,250,300,
2026-02-10T10:29:06,07,CH1,True,275,275,325,
2026-02-10T10:29:10,07,CH2,True,275,275,325,
2026-02-10T10:29:15,07,CH3,True,275,275,325,
2026-02-10T10:29:20,08,CH1,True,300,300,350,
2026-02-10T10:29:23,08,CH2,True,300,300,350,
2026-02-10T10:29:28,08,CH3,True,300,300,350,
2026-02-10T10:29:33,09,CH1,True,325,325,375,
2026-02-10T10:29:38,09,CH2,True,325,325,375,
2026-02-10T10:29:43,09,CH3,True,325,325,375,
2026-02-10T10:29:51,10,CH1,True,325,325,425,
2026-02-10T10:29:58,11,CH1,True,325,325,475,
2026-02-10T10:30:01,12,CH1,True,325,325,525,
2026-02-10T10:30:07,13,CH1,True,325,325,575,
2026-02-10T10:30:12,14,CH1,True,325,325,625,
2026-02-10T10:30:14,15,CH1,True,325,325,675,
2026-02-10T10:30:20,16,CH1,True,325,325,725,
2026-02-10T10:30:26,17,CH1,True,325,325,775,
2026-02-10T10:30:29,18,CH1,True,325,325,825,
2026-02-10T10:30:33,19,CH1,True,325,325,875,
2026-02-10T10:30:35,20,CH1,True,325,325,925,
2026-02-10T10:30:40,21,CH1,True,325,325,975,
2026-02-10T10:30:42,22,CH1,True,325,325,1025,
2026-02-10T10:30:46,23,CH1,True,325,325,1075,
2026-02-10T10:30:49,24,CH1,True,325,325,1125,
2026-02-10T10:30:55,25,CH1,True,325,325,1175,
2026-02-10T10:30:58,26,CH1,True,325,325,1225,
2026-02-10T10:31:04,27,CH1,True,325,325,1275,
2026-02-10T10:31:06,28,CH1,True,325,325,1325,
2026-02-10T10:31:13,29,CH2,True,335,335,1325,
2026-02-10T10:31:17,29,CH3,True,335,335,1325,
2026-02-10T10:31:21,30,CH2,True,345,345,1325,
2026-02-10T10:31:26,30,CH3,True,345,345,1325,
2026-02-10T10:31:32,31,CH2,True,355,355,1325,
2026-02-10T10:31:36,31,CH3,True,355,355,1325,
2026-02-10T10:31:40,32,CH2,True,365,365,1325,
2026-02-10T10:31:46,32,CH3,True,365,365,1325,
2026-02-10T10:31:50,33,CH2,True,375,375,1325,
2026-02-10T10:31:55,33,CH3,True,375,375,1325,
2026-02-10T10:31:59,34,CH2,True,385,385,1325,
2026-02-10T10:32:04,34,CH3,True,385,385,1325,
2026-02-10T10:32:06,35,CH2,True,395,395,1325,
2026-02-10T10:32:13,35,CH3,True,395,395,1325,
2026-02-10T10:32:19,36,CH2,True,405,405,1325,
2026-02-10T10:32:23,36,CH3,True,405,405,1325,
2026-02-10T10:32:29,37,CH2,True,410,410,1325,
2026-02-10T10:32:31,37,CH3,True,410,410,1325,
2026-02-10T10:32:42,38,CH1,True,410,420,1375,
2026-02-10T10:32:56,38,CH2,True,410,420,1375,
2026-02-10T10:33:22,39,CH1,True,410,430,1425,
2026-02-10T10:33:27,39,CH2,True,410,430,1425,
2026-02-10T10:33:35,40,CH1,True,410,440,1475,
2026-02-10T10:33:39,40,CH2,True,410,440,1475,
2026-02-10T10:33:53,41,CH1,True,410,450,1525,
2026-02-10T10:33:59,41,CH2,True,410,450,1525,
2026-02-10T10:34:03,42,CH1,True,410,460,1575,
2026-02-10T10:34:10,42,CH2,True,410,460,1575,
2026-02-10T10:34:16,43,CH1,True,410,460,1625,
2026-02-10T10:34:22,44,CH1,True,410,460,1675,
2026-02-10T10:34:26,45,CH1,True,410,460,1725,
2026-02-10T10:34:30,46,CH1,True,410,460,1775,
2026-02-10T10:34:33,47,CH1,True,410,460,1825,
2026-02-10T10:34:36,48,CH1,True,410,460,1875,
2026-02-10T10:34:40,49,CH1,True,410,460,1925,
2026-02-10T10:34:45,50,CH1,True,410,460,1975,
2026-02-10T10:34:49,51,CH1,True,410,460,2025,
2026-02-10T10:34:57,52,CH1,True,410,460,2075,
2026-02-10T10:34:59,53,CH1,True,410,460,2125,
2026-02-10T10:35:02,54,CH1,True,410,460,2175,
2026-02-10T10:35:08,55,CH1,True,410,460,2225,
2026-02-10T10:35:12,56,CH1,True,410,460,2275,
2026-02-10T10:35:14,57,CH1,True,410,460,2325,
2026-02-10T10:35:18,58,CH1,True,410,460,2375,
2026-02-10T10:35:22,59,CH1,True,410,460,2425,
2026-02-10T10:35:27,60,CH1,True,410,470,2470,
2026-02-10T10:35:42,60,CH2,True,410,470,2470,
2026-02-10T10:35:46,61,CH1,True,410,480,2480,
2026-02-10T10:35:52,61,CH2,True,410,480,2480,
2026-02-10T10:35:57,62,CH1,True,410,490,2490,
2026-02-10T10:36:05,62,CH2,True,410,490,2490,
2026-02-10T10:36:07,62,CH2,False,410,490,2490,
2026-02-10T10:36:08,62,CH2,True,410,490,2490,
2026-02-10T10:36:11,63,CH1,True,410,510,2510,
2026-02-10T10:36:22,63,CH2,True,410,510,2510,
2026-02-10T11:42:13,09,CH3,False,325,325,375,
2026-02-10T11:42:13,09,CH2,False,325,325,375,
2026-02-10T11:42:13,10,CH3,False,325,325,425,
2026-02-10T11:42:13,10,CH2,False,325,325,425,
2026-02-10T11:42:13,11,CH3,False,325,325,475,
2026-02-10T11:42:13,11,CH2,False,325,325,475,
2026-02-10T11:42:13,12,CH3,False,325,325,525,
2026-02-10T11:42:13,12,CH2,False,325,325,525,
2026-02-10T11:42:13,13,CH3,False,325,325,575,
2026-02-10T11:42:13,13,CH2,False,325,325,575,
2026-02-10T11:42:13,14,CH3,False,325,325,625,
2026-02-10T11:42:13,14,CH2,False,325,325,625,
2026-02-10T11:42:13,15,CH3,False,325,325,675,
2026-02-10T11:42:13,15,CH2,False,325,325,675,
2026-02-10T11:42:13,16,CH3,False,325,325,725,
2026-02-10T11:42:13,16,CH2,False,325,325,725,
2026-02-10T11:42:13,17,CH3,False,325,325,775,
2026-02-10T11:42:13,17,CH2,False,325,325,775,
2026-02-10T11:42:13,18,CH3,False,325,325,825,
2026-02-10T11:42:13,18,CH2,False,325,325,825,
2026-02-10T11:42:13,19,CH3,False,325,325,875,
2026-02-10T11:42:13,19,CH2,False,325,325,875,
2026-02-10T11:42:13,20,CH3,False,325,325,925,
2026-02-10T11:42:13,20,CH2,False,325,325,925,
2026-02-10T11:42:13,21,CH3,False,325,325,975,
2026-02-10T11:42:13,21,CH2,False,325,325,975,
2026-02-10T11:42:13,22,CH3,False,325,325,1025,
2026-02-10T11:42:13,22,CH2,False,325,325,1025,
2026-02-10T11:42:13,23,CH3,False,325,325,1075,
2026-02-10T11:42:13,23,CH2,False,325,325,1075,
2026-02-10T11:42:13,24,CH3,False,325,325,1125,
2026-02-10T11:42:13,24,CH2,False,325,325,1125,
2026-02-10T11:42:13,25,CH3,False,325,325,1175,
2026-02-10T11:42:13,25,CH2,False,325,325,1175,
2026-02-10T11:42:13,26,CH3,False,325,325,1225,
2026-02-10T11:42:13,26,CH2,False,325,325,1225,
2026-02-10T11:42:13,27,CH3,False,325,325,1275,
2026-02-10T11:42:13,27,CH2,False,325,325,1275,
2026-02-10T11:42:13,28,CH1,False,325,325,1325,
2026-02-10T11:42:13,29,CH1,False,335,335,1325,
2026-02-10T11:42:13,30,CH1,False,345,345,1325,
2026-02-10T11:42:13,31,CH1,False,355,355,1325,
2026-02-10T11:42:13,32,CH1,False,365,365,1325,
2026-02-10T11:42:13,33,CH1,False,375,375,1325,
2026-02-10T11:42:13,34,CH1,False,385,385,1325,
