bin_center,count
60.00029171528588,1
70.00087514585765,0
80.0014585764294,0
90.00204200700117,0
100.00262543757293,0
110.0032088681447,0
120.00379229871645,0
130.0043757292882,0
140.00495915986,1
150.00554259043173,0
160.00612602100352,0
170.00670945157526,0
180.007292882147,0
190.0078763127188,0
200.00845974329053,0
210.00904317386232,0
220.00962660443406,0
230.01021003500585,0
240.0107934655776,0
250.0113768961494,0
260.0119603267211,0
270.01254375729286,0
280.01312718786465,0
290.0137106184364,0
300.0142940490082,0
310.0148774795799,0
320.01546091015166,0
330.01604434072345,0
340.01662777129525,0
350.017211201867,0
360.0177946324387,0
370.0183780630105,0
380.01896149358225,1
390.01954492415405,0
400.0201283547258,0
410.0207117852975,0
420.0212952158693,0
430.0218786464411,0
440.02246207701285,0
450.0230455075846,0
460.0236289381564,0
470.0242123687281,0
480.0247957992999,0
490.02537922987165,0
500.0259626604434,0
510.0265460910152,0
520.027129521587,0
530.0277129521587,0
540.0282963827304,0
550.0288798133022,0
560.029463243874,0
570.0300466744457,0
580.0306301050175,0
590.0312135355894,0
600.031796966161,0
610.0323803967328,0
620.0329638273045,0
630.0335472578763,0
640.0341306884482,0
650.0347141190198,0
660.0352975495916,0
670.0358809801634,0
680.0364644107351,0
690.037047841307,0
700.0376312718786,0
710.0382147024504,0
720.0387981330222,0
730.0393815635939,0
740.0399649941658,1
750.0405484247374,0
760.0411318553092,0
770.0417152858811,0
780.0422987164527,0
790.0428821470246,0
800.0434655775962,1
810.044049008168,0
820.0446324387399,0
830.0452158693115,0
840.0457992998834,0
850.0463827304551,1
860.0469661610268,0
870.0475495915987,1
880.0481330221703,2
890.0487164527422,1
900.0492998833139,2
910.0498833138856,3
920.0504667444575,3
930.0510501750291,3
940.051633605601,2
950.0522170361727,2
960.0528004667444,5
970.0533838973163,5
980.0539673278879,4
990.0545507584598,3
1000.0551341890316,3
1010.0557176196032,6
1020.0563010501751,4
1030.0568844807467,5
1040.0574679113186,3
1050.0580513418904,3
1060.058634772462,5
1070.0592182030339,4
1080.0598016336057,8
1090.0603850641774,3
1100.060968494749,8
1110.061551925321,6
1120.0621353558927,8
1130.0627187864643,3
1140.0633022170362,3
1150.063885647608,4
1160.0644690781796,12
1170.0650525087515,5
1180.0656359393233,10
1190.066219369895,11
1200.0668028004666,14
1210.0673862310387,12
1220.0679696616103,11
1230.068553092182,11
1240.069136522754,8
1250.0697199533256,13
1260.0703033838972,15
1270.070886814469,14
1280.071470245041,12
1290.0720536756126,15
1300.0726371061844,15
1310.0732205367563,13
1320.0738039673279,12
1330.0743873978995,26
1340.0749708284716,11
1350.0755542590432,13
1360.0761376896148,15
1370.0767211201867,27
1380.0773045507585,16
1390.0778879813302,27
1400.078471411902,24
1410.0790548424739,29
1420.0796382730455,30
1430.080221703617,31
1440.0808051341892,33
1450.0813885647608,26
1460.0819719953324,43
1470.0825554259045,34
1480.0831388564761,45
1490.0837222870477,38
1500.0843057176196,33
1510.0848891481915,42
1520.085472578763,38
1530.086056009335,34
1540.0866394399068,47
1550.0872228704784,55
1560.08780630105,40
1570.088389731622,53
1580.0889731621937,52
1590.0895565927653,70
1600.0901400233372,56
1610.090723453909,62
1620.0913068844807,70
1630.0918903150525,74
1640.0924737456244,67
1650.093057176196,78
1660.0936406067678,83
1670.0942240373397,70
1680.0948074679113,74
1690.095390898483,59
1700.095974329055,78
1710.0965577596266,82
1720.0971411901983,73
1730.0977246207701,79
1740.098308051342,88
1750.0988914819136,92
1760.0994749124854,101
1770.1000583430573,86
1780.100641773629,102
1790.1012252042005,90
1800.1018086347726,108
1810.1023920653442,91
1820.1029754959159,96
1830.1035589264877,112
1840.1041423570596,121
1850.1047257876312,107
1860.105309218203,117
1870.105892648775,115
1880.1064760793465,115
1890.1070595099184,114
1900.1076429404902,134
1910.1082263710618,125
1920.1088098016335,127
1930.1093932322055,126
1940.1099766627772,137
1950.1105600933488,129
1960.1111435239206,114
1970.1117269544925,140
1980.1123103850641,137
1990.112893815636,129
2000.1134772462078,135
2010.1140606767794,151
2020.114644107351,152
2030.1152275379231,135
2040.1158109684948,131
2050.1163943990664,146
2060.116977829638,149
2070.11756126021,129
2080.118144690782,123
2090.1187281213533,142
2100.1193115519254,166
2110.119894982497,181
2120.1204784130687,167
2130.1210618436407,135
2140.1216452742124,169
2150.122228704784,170
2160.122812135356,161
2170.1233955659277,147
2180.1239789964993,151
2190.1245624270714,165
2200.125145857643,163
2210.1257292882146,153
2220.1263127187867,174
2230.126896149358,161
2240.12747957993,166
2250.128063010502,167
2260.128646441073,145
2270.1292298716453,179
2280.1298133022174,191
2290.1303967327885,163
2300.1309801633606,165
2310.1315635939327,178
2320.132147024504,168
2330.132730455076,158
2340.1333138856476,162
2350.133897316219,165
2360.1344807467913,181
2370.135064177363,183
2380.1356476079345,186
2390.1362310385066,166
2400.136814469078,192
2410.13739789965,199
2420.137981330222,158
2430.1385647607935,170
2440.139148191365,160
2450.1397316219372,165
2460.1403150525084,173
2470.1408984830805,198
2480.1414819136526,171
2490.1420653442237,179
2500.142648774796,164
2510.143232205368,181
2520.143815635939,181
2530.144399066511,177
2540.144982497083,163
2550.1455659276544,211
2560.1461493582265,152
2570.146732788798,177
2580.1473162193697,188
2590.147899649942,157
2600.1484830805134,179
2610.149066511085,190
2620.149649941657,154
2630.1502333722287,174
2640.1508168028004,157
2650.1514002333724,199
2660.151983663944,175
2670.1525670945157,178
2680.1531505250878,166
2690.153733955659,183
2700.154317386231,168
2710.154900816803,164
2720.1554842473743,168
2730.1560676779463,165
2740.1566511085184,169
2750.1572345390896,158
2760.1578179696617,182
2770.1584014002337,182
2780.158984830805,190
2790.159568261377,169
2800.1601516919486,184
2810.1607351225202,177
2820.1613185530923,166
2830.161901983664,179
2840.1624854142356,167
2850.1630688448076,159
2860.1636522753793,193
2870.164235705951,189
2880.164819136523,188
2890.1654025670946,168
2900.165985997666,191
2910.1665694282383,154
2920.1671528588095,167
2930.1677362893815,151
2940.1683197199536,158
2950.168903150525,151
2960.169486581097,166
2970.170070011669,180
2980.17065344224,176
2990.171236872812,144
3000.1718203033843,150
3010.1724037339554,157
3020.1729871645275,171
3030.173570595099,184
3040.1741540256708,163
3050.174737456243,164
3060.1753208868145,158
3070.175904317386,168
3080.176487747958,160
3090.17707117853,175
3100.1776546091014,167
3110.1782380396735,163
3120.178821470245,173
3130.1794049008167,172
3140.179988331389,151
3150.18057176196,170
3160.181155192532,163
3170.181738623104,163
3180.1823220536753,159
3190.1829054842474,161
3200.1834889148195,153
3210.1840723453906,169
3220.1846557759627,166
3230.185239206535,187
3240.185822637106,175
3250.186406067678,167
3260.18698949825,156
3270.1875729288213,178
3280.1881563593934,160
3290.188739789965,149
3300.1893232205366,179
3310.1899066511087,136
3320.1904900816803,168
3330.191073512252,135
3340.191656942824,180
3350.1922403733956,153
3360.1928238039673,188
3370.1934072345393,157
3380.1939906651105,149
3390.1945740956826,155
3400.1951575262547,175
3410.195740956826,153
3420.196324387398,160
3430.19690781797,147
3440.197491248541,171
3450.1980746791132,152
3460.1986581096853,168
3470.1992415402565,153
3480.1998249708286,151
3490.2004084014006,155
3500.200991831972,166
3510.201575262544,153
3520.2021586931155,139
3530.202742123687,156
3540.203325554259,171
3550.203908984831,161
3560.2044924154025,161
3570.2050758459745,166
3580.205659276546,170
3590.206242707118,155
3600.20682613769,165
3610.207409568261,156
3620.207992998833,145
3630.208576429405,169
3640.2091598599764,159
3650.2097432905484,155
3660.2103267211205,165
3670.2109101516917,162
3680.2114935822638,169
3690.212077012836,161
3700.212660443407,168
3710.213243873979,155
3720.213827304551,185
3730.2144107351223,150
3740.2149941656944,193
3750.215577596266,162
3760.2161610268377,189
3770.2167444574097,185
3780.2173278879814,184
3790.217911318553,160
3800.218494749125,186
3810.2190781796967,166
3820.2196616102683,185
3830.2202450408404,188
3840.2208284714116,188
3850.2214119019836,185
3860.2219953325557,200
3870.222578763127,182
3880.223162193699,165
3890.223745624271,218
3900.224329054842,188
3910.2249124854143,199
3920.2254959159864,187
3930.2260793465575,193
3940.2266627771296,202
3950.2272462077017,206
3960.227829638273,224
3970.228413068845,217
3980.2289964994166,219
3990.229579929988,221
4000.2301633605603,207
4010.230746791132,244
4020.2313302217035,217
4030.2319136522756,222
4040.232497082847,229
4050.233080513419,215
4060.233663943991,218
4070.234247374562,249
4080.234830805134,235
4090.2354142357062,295
4100.235997666277,241
4110.2365810968495,268
4120.237164527422,259
4130.237747957993,267
4140.238331388565,277
4150.238914819136,284
4160.239498249708,296
4170.24008168028,322
4180.240665110852,287
4190.241248541423,325
4200.241831971995,295
4210.242415402567,287
4220.242998833139,332
4230.243582263711,329
4240.244165694283,345
4250.244749124854,354
4260.245332555426,337
4270.245915985997,386
4280.246499416569,358
4290.247082847141,365
4300.2476662777135,361
4310.248249708285,377
4320.248833138857,397
4330.249416569428,415
4340.25,383
4350.250583430572,401
4360.251166861144,435
4370.251750291715,425
4380.2523337222865,409
4390.252917152859,448
4400.253500583431,415
4410.254084014003,450
4420.254667444574,451
4430.255250875146,505
4440.255834305717,488
4450.256417736289,483
4460.257001166861,471
4470.257584597433,502
4480.258168028005,496
4490.258751458577,526
4500.259334889148,493
4510.25991831972,531
4520.260501750292,539
4530.261085180864,531
4540.261668611435,535
4550.262252042007,547
4560.262835472578,560
4570.2634189031505,603
4580.264002333723,574
4590.264585764295,553
4600.265169194866,591
4610.265752625437,593
4620.266336056009,583
4630.266919486581,597
4640.267502917153,597
4650.268086347724,597
4660.2686697782965,668
4670.269253208868,643
4680.26983663944,619
4690.270420070012,665
4700.271003500584,653
4710.271586931155,682
4720.272170361727,639
4730.272753792298,715
4740.27333722287,635
4750.2739206534425,711
4760.274504084015,695
4770.275087514586,743
4780.275670945158,787
4790.276254375729,677
4800.276837806301,715
4810.277421236873,703
4820.278004667445,671
4830.278588098016,722
4840.2791715285875,726
4850.27975495916,770
4860.280338389732,714
4870.280921820304,738
4880.281505250875,756
4890.282088681447,780
4900.282672112018,788
4910.28325554259,766
4920.283838973162,717
4930.284422403734,770
4940.285005834306,796
4950.285589264878,724
4960.286172695449,790
4970.286756126021,801
4980.287339556593,773
4990.287922987165,797
5000.288506417736,796
5010.289089848308,788
5020.2896732788795,851
5030.290256709452,802
5040.290840140024,821
5050.291423570596,789
5060.292007001167,835
5070.292590431738,765
5080.29317386231,822
5090.293757292882,843
5100.294340723454,769
5110.2949241540255,797
5120.2955075845975,784
5130.296091015169,795
5140.296674445741,821
5150.297257876313,831
5160.297841306885,818
5170.298424737456,786
5180.299008168028,796
5190.299591598599,777
5200.300175029171,778
5210.3007584597435,835
5220.301341890316,793
5230.301925320887,784
5240.302508751459,766
5250.30309218203,795
5260.303675612602,757
5270.304259043174,842
5280.304842473746,804
5290.305425904317,771
5300.306009334889,788
5310.306592765461,792
5320.307176196033,811
5330.307759626605,761
5340.308343057176,779
5350.308926487748,779
5360.309509918319,745
5370.310093348891,787
5380.310676779463,729
5390.3112602100355,734
5400.311843640607,771
5410.312427071179,780
5420.31301050175,729
5430.313593932322,707
5440.314177362894,777
5450.314760793466,745
5460.315344224037,708
5470.315927654609,698
5480.3165110851805,729
5490.317094515753,746
5500.317677946325,712
5510.318261376897,717
5520.318844807468,720
5530.319428238039,665
5540.320011668611,682
5550.320595099183,660
5560.321178529755,623
5570.3217619603265,698
5580.322345390899,651
5590.32292882147,663
5600.323512252042,638
5610.324095682614,639
5620.324679113186,677
5630.325262543757,639
5640.325845974329,594
5650.3264294049,602
5660.3270128354725,611
5670.327596266045,575
5680.328179696617,620
5690.328763127188,599
5700.32934655776,647
5710.329929988331,605
5720.330513418903,570
5730.331096849475,521
5740.331680280047,594
5750.3322637106185,552
5760.33284714119,536
5770.333430571762,576
5780.334014002334,559
5790.334597432906,546
5800.335180863477,567
5810.335764294049,527
5820.33634772462,540
5830.336931155192,552
5840.337514585764,489
5850.3380980163365,467
5860.338681446908,469
5870.33926487748,492
5880.339848308051,501
5890.340431738623,481
5900.341015169195,500
5910.341598599767,467
5920.342182030338,459
5930.34276546091,429
5940.343348891482,485
5950.343932322054,425
5960.344515752626,424
5970.345099183198,450
5980.345682613769,445
5990.34626604434,414
6000.346849474912,407
6010.347432905484,383
6020.348016336056,397
6030.348599766628,405
6040.3491831972,396
6050.349766627771,352
6060.350350058343,403
6070.350933488915,351
6080.351516919487,385
6090.352100350058,365
6100.35268378063,368
6110.3532672112015,358
6120.3538506417735,333
6130.354434072346,323
6140.355017502918,338
6150.355600933489,319
6160.356184364061,356
6170.356767794632,339
6180.357351225204,321
6190.357934655776,305
6200.358518086348,305
6210.3591015169195,353
6220.359684947491,317
6230.360268378063,309
6240.360851808635,294
6250.361435239207,259
6260.362018669778,306
6270.36260210035,283
6280.363185530921,296
6290.363768961493,291
6300.3643523920655,273
6310.364935822638,279
6320.365519253209,264
6330.366102683781,282
6340.366686114352,247
6350.367269544924,254
6360.367852975496,277
6370.368436406068,257
6380.369019836639,263
6390.3696032672115,241
6400.370186697783,247
6410.370770128355,238
6420.371353558927,228
6430.371936989499,239
6440.37252042007,250
6450.373103850642,237
6460.373687281213,242
6470.374270711785,248
6480.374854142357,253
6490.375437572929,233
6500.376021003501,245
6510.376604434072,256
6520.377187864644,229
6530.377771295216,201
6540.378354725788,217
6550.378938156359,219
6560.379521586931,227
6570.3801050175025,222
6580.380688448075,222
6590.381271878647,219
6600.381855309219,203
6610.38243873979,210
6620.383022170362,214
6630.383605600933,203
6640.384189031505,195
6650.384772462077,208
6660.385355892649,201
6670.385939323221,204
6680.386522753793,208
6690.387106184364,198
6700.387689614936,209
6710.388273045508,191
6720.388856476079,209
6730.389439906651,208
6740.390023337222,201
6750.390606767794,226
6760.3911901983665,186
6770.391773628939,199
6780.39235705951,202
6790.392940490082,200
6800.393523920653,179
6810.394107351225,191
6820.394690781797,179
6830.395274212369,173
6840.39585764294,158
6850.3964410735125,204
6860.397024504084,185
6870.397607934656,171
6880.398191365228,153
6890.3987747958,192
6900.399358226371,174
6910.399941656943,162
6920.400525087514,161
6930.401108518086,168
6940.4016919486585,168
6950.40227537923,185
6960.402858809802,177
6970.403442240373,166
6980.404025670945,140
6990.404609101517,162
7000.405192532089,170
7010.40577596266,178
7020.406359393232,158
7030.406942823804,180
7040.407526254376,149
7050.408109684948,180
7060.40869311552,174
7070.409276546091,190
7080.409859976663,167
7090.410443407234,166
7100.411026837806,177
7110.411610268378,176
7120.41219369895,174
7130.412777129522,180
7140.413360560094,176
7150.413943990665,175
7160.414527421237,197
7170.415110851809,183
7180.41569428238,183
7190.416277712952,184
7200.416861143523,153
7210.4174445740955,164
7220.418028004668,174
7230.41861143524,160
7240.419194865811,204
7250.419778296383,205
7260.420361726954,169
7270.420945157526,170
7280.421528588098,159
7290.42211201867,180
7300.4226954492415,171
7310.423278879814,154
7320.423862310385,159
7330.424445740957,151
7340.425029171529,181
7350.425612602101,168
7360.426196032672,178
7370.426779463244,169
7380.427362893815,175
7390.427946324387,179
7400.4285297549595,177
7410.429113185531,201
7420.429696616103,150
7430.430280046674,182
7440.430863477246,205
7450.431446907818,185
7460.43203033839,170
7470.432613768961,170
7480.433197199533,182
7490.433780630105,183
7500.434364060677,184
7510.434947491249,205
7520.435530921821,176
7530.436114352392,179
7540.436697782964,189
7550.437281213535,159
7560.437864644107,171
7570.438448074679,181
7580.4390315052515,178
7590.439614935823,191
7600.440198366395,189
7610.440781796966,199
7620.441365227538,181
7630.44194865811,220
7640.442532088681,194
7650.443115519253,192
7660.4436989498245,189
7670.4442823803965,185
7680.444865810969,226
7690.445449241541,204
7700.446032672112,214
7710.446616102684,215
7720.447199533255,208
7730.447782963827,209
7740.448366394399,211
7750.448949824971,219
7760.4495332555425,229
7770.450116686115,209
7780.450700116686,212
7790.451283547258,199
7800.45186697783,213
7810.452450408402,208
7820.453033838973,233
7830.453617269545,234
7840.454200700116,248
7850.4547841306885,239
7860.455367561261,270
7870.455950991832,235
7880.456534422404,305
7890.457117852975,275
7900.457701283547,251
7910.458284714119,239
7920.458868144691,243
7930.459451575262,253
7940.4600350058345,276
7950.460618436406,305
