bin_center,count
2.500038880248834,725159
7.500116640746501,25366
12.500194401244169,41576
17.500272161741837,56020
22.500349922239504,65437
27.500427682737172,69303
32.50050544323484,68930
37.5005832037325,67307
42.50066096423018,64137
47.50073872472784,62142
52.50081648522551,57819
57.500894245723174,54317
62.50097200622085,50310
67.50104976671852,46837
72.50112752721617,43542
77.50120528771384,40120
82.50128304821152,36846
87.5013608087092,33591
92.50143856920684,30526
97.50151632970451,27090
102.50159409020219,25188
107.50167185069986,22689
112.50174961119751,20444
117.50182737169519,18389
122.50190513219286,16309
127.50198289269053,14826
132.5020606531882,13305
137.50213841368586,11933
142.50221617418353,10504
147.50229393468118,9165
152.50237169517885,8167
157.50244945567653,7112
162.5025272161742,6261
167.50260497667188,5397
172.50268273716955,4763
177.5027604976672,4159
182.50283825816487,3510
187.50291601866252,3129
192.5029937791602,2685
197.50307153965787,2371
202.50314930015554,1964
207.50322706065322,1724
212.5033048211509,1436
217.50338258164854,1151
222.5034603421462,1018
227.50353810264386,833
232.50361586314153,740
237.5036936236392,625
242.50377138413688,527
247.50384914463456,446
252.50392690513223,392
257.5040046656299,309
262.5040824261275,302
267.5041601866252,203
272.5042379471229,163
277.50431570762055,163
282.5043934681182,138
287.5044712286159,110
292.5045489891136,90
297.50462674961125,75
302.50470451010887,63
307.50478227060654,56
312.5048600311042,54
317.5049377916019,24
322.50501555209956,33
327.50509331259724,28
332.5051710730949,20
337.5052488335926,24
342.5053265940902,17
347.5054043545879,10
352.50548211508556,15
357.50555987558323,14
362.5056376360809,11
367.5057153965786,10
372.50579315707625,9
377.50587091757393,7
382.50594867807155,4
387.5060264385692,4
392.5061041990669,8
397.50618195956457,3
402.50625972006225,2
407.5063374805599,7
412.5064152410576,5
417.50649300155527,3
422.5065707620529,5
427.50664852255056,0
432.50672628304824,9
437.5068040435459,3
442.5068818040436,2
447.50695956454126,3
452.50703732503894,1
457.5071150855366,5
462.50719284603423,3
467.5072706065319,5
472.5073483670296,3
477.50742612752725,5
482.5075038880249,2
487.5075816485226,1
492.5076594090203,6
497.50773716951795,3
502.50781493001557,3
507.50789269051324,4
512.5079704510109,3
517.5080482115086,3
522.5081259720063,1
527.508203732504,2
532.5082814930015,2
537.5083592534993,3
542.5084370139969,1
