bin_center,count
2.5001732051615138,124570
7.500519615484541,62340
12.500866025807568,103844
17.501212436130597,143035
22.501558846453623,172486
27.501905256776652,191199
32.50225166709968,196212
37.502598077422704,197936
42.50294448774574,194102
47.503290898068755,189174
52.50363730839179,179965
57.50398371871482,171937
62.50433012903784,161978
67.50467653936087,152068
72.5050229496839,141865
77.50536936000692,132027
82.50571577032996,122335
87.50606218065298,112139
92.50640859097601,102845
97.50675500129904,92353
102.50710141162206,85183
107.50744782194509,77031
112.50779423226811,68828
117.50814064259114,62139
122.50848705291418,55646
127.50883346323721,50135
132.50917987356024,43603
137.50952628388325,39133
142.5098726942063,34965
147.5102191045293,29861
152.51056551485232,26702
157.51091192517538,23580
162.51125833549838,20825
167.51160474582144,17387
172.51195115614445,15341
177.51229756646745,13365
182.5126439767905,11532
187.51299038711352,9753
192.51333679743658,8364
197.51368320775958,7231
202.5140296180826,5931
207.51437602840565,5188
212.51472243872865,4364
217.51506884905172,3642
222.51541525937472,3242
227.51576166969775,2589
232.51610808002079,2191
237.5164544903438,1843
242.51680090066685,1533
247.51714731098986,1334
252.5174937213129,1076
257.5178401316359,925
262.5181865419589,742
267.518532952282,625
272.518879362605,516
277.51922577292805,436
282.51957218325106,389
287.51991859357406,284
292.5202650038971,255
297.5206114142201,189
302.5209578245432,187
307.5213042348662,167
312.5216506451892,132
317.52199705551226,117
322.52234346583526,92
327.5226898761583,98
332.52303628648133,77
337.52338269680433,70
342.5237291071274,37
347.5240755174504,53
352.52442192777346,37
357.52476833809646,32
362.52511474841947,47
367.52546115874253,46
372.52580756906553,34
377.5261539793886,43
382.5265003897116,28
387.5268468000346,30
392.52719321035767,33
397.52753962068067,29
402.52788603100373,32
407.52823244132674,27
412.52857885164974,24
417.5289252619728,20
422.52927167229586,29
427.52961808261887,24
432.5299644929419,23
437.5303109032649,35
442.53065731358794,19
447.531003723911,27
452.531350134234,23
457.531696544557,19
462.53204295488,36
467.5323893652031,28
472.53273577552613,27
477.53308218584914,24
482.53342859617214,15
487.53377500649515,31
492.5341214168182,32
497.53446782714127,25
502.5348142374643,18
507.5351606477873,16
512.5355070581103,21
517.5358534684333,14
522.5361998787564,18
527.5365462890794,26
532.5368926994024,22
537.5372391097255,20
542.5375855200484,22
547.5379319303715,27
552.5382783406945,16
557.5386247510176,21
562.5389711613407,19
567.5393175716636,25
572.5396639819867,16
577.5400103923097,22
582.5403568026327,21
587.5407032129558,19
592.5410496232787,21
597.5413960336018,29
602.5417424439248,22
607.5420888542478,22
612.5424352645709,19
617.5427816748938,11
622.543128085217,32
627.54347449554,13
632.543820905863,19
637.5441673161861,20
642.544513726509,14
647.5448601368321,14
652.5452065471551,19
657.5455529574781,17
662.5458993678012,16
667.5462457781241,24
672.5465921884472,19
677.5469385987702,12
682.5472850090932,14
687.5476314194163,24
692.5479778297392,17
697.5483242400624,20
702.5486706503854,13
707.5490170607084,22
712.5493634710315,25
717.5497098813544,20
722.5500562916775,18
727.5504027020005,17
732.5507491123235,22
737.5510955226466,20
742.5514419329695,18
747.5517883432926,17
752.5521347536156,16
757.5524811639386,21
762.5528275742618,14
767.5531739845846,20
772.5535203949078,18
777.5538668052308,18
782.5542132155538,18
787.5545596258769,17
792.5549060361998,11
797.5552524465229,17
802.5555988568459,21
807.5559452671689,17
812.556291677492,21
817.5566380878149,25
822.556984498138,23
827.5573309084612,15
832.557677318784,13
837.5580237291072,20
842.55837013943,27
847.5587165497532,6
852.5590629600763,18
857.5594093703992,14
862.5597557807223,14
867.5601021910452,15
872.5604486013683,15
877.5607950116914,13
882.5611414220143,14
887.5614878323374,10
892.5618342426603,13
897.5621806529834,27
902.5625270633066,11
907.5628734736295,7
912.5632198839526,16
917.5635662942755,12
922.5639127045986,17
927.5642591149217,18
932.5646055252446,11
937.5649519355677,14
942.5652983458906,10
947.5656447562137,18
952.5659911665368,14
957.5663375768597,15
962.5666839871828,9
967.5670303975057,12
972.5673768078289,20
977.567723218152,6
982.5680696284749,13
987.568416038798,22
992.5687624491209,15
997.569108859444,19
1002.5694552697671,12
1007.56980168009,14
1012.5701480904131,17
1017.570494500736,15
1022.5708409110591,11
1027.5711873213822,13
1032.5715337317051,15
1037.5718801420282,13
1042.5722265523514,12
1047.5725729626743,13
1052.5729193729971,10
1057.5732657833205,13
1062.5736121936434,14
1067.5739586039663,12
1072.5743050142894,14
1077.5746514246125,13
1082.5749978349354,8
1087.5753442452585,11
1092.5756906555816,13
1097.5760370659045,15
1102.5763834762274,13
1107.5767298865508,17
1112.5770762968737,6
1117.5774227071965,5
